symbol,action,date,price,shares,pnl_pct,reason,entry_date,entry_price
002354,SELL,20241216,7.78,2100,-11.590909090909095,STOP_LOSS,20241216,8.8
002076,SELL,20241216,3.96,4600,-4.578313253012057,TRAILING_STOP,20241216,4.15
002403,SELL,20241216,21.51,800,-6.233653007846555,TRAILING_STOP,20241216,22.94
002265,SELL,20241216,25.42,600,-12.344827586206891,STOP_LOSS,20241216,29.0
002103,SELL,20241216,14.73,1100,-11.637672465506906,STOP_LOSS,20241216,16.67
600889,SELL,20241216,21.3,900,5.812220566318936,TRAILING_STOP,20241216,20.13
688165,SELL,20241217,30.6,500,-9.999999999999996,STOP_LOSS,20241216,34.0
002031,SELL,20241217,6.08,2600,-14.72650771388499,STOP_LOSS,20241216,7.13
600593,SELL,20241217,50.56,300,-3.2159264931087286,TRAILING_STOP,20241216,52.24
300822,SELL,20241217,23.3,700,-10.00386249517188,STOP_LOSS,20241216,25.89
300276,SELL,20241217,9.3,1600,-17.33333333333333,STOP_LOSS,20241216,11.25
002593,SELL,20241217,6.62,2500,-9.93197278911564,STOP_LOSS,20241216,7.35
300561,SELL,20241217,60.04,300,1.8490245971161938,TRAILING_STOP,20241216,58.95
603662,SELL,20241218,68.49,200,-9.881578947368427,STOP_LOSS,20241216,76.0
600793,BUY,20241230,26.92,600,0.0,REBALANCE,20241230,26.92
002265,BUY,20241230,22.12,700,0.0,REBALANCE,20241230,22.12
600255,BUY,20241230,4.16,4200,0.0,REBALANCE,20241230,4.16
002851,BUY,20241230,61.8,200,0.0,REBALANCE,20241230,61.8
688716,BUY,20241230,40.41,400,0.0,REBALANCE,20241230,40.41
002277,BUY,20241230,6.8,2500,0.0,REBALANCE,20241230,6.8
300153,BUY,20241230,15.49,1100,0.0,REBALANCE,20241230,15.49
000759,BUY,20241230,11.11,1500,0.0,REBALANCE,20241230,11.11
300913,BUY,20241230,68.99,200,0.0,REBALANCE,20241230,68.99
300276,BUY,20241230,10.16,1700,0.0,REBALANCE,20241230,10.16
002130,BUY,20241230,29.22,500,0.0,REBALANCE,20241230,29.22
002730,BUY,20241230,15.8,1100,0.0,REBALANCE,20241230,15.8
301536,BUY,20241230,83.94,200,0.0,REBALANCE,20241230,83.94
300548,BUY,20241230,47.95,300,0.0,REBALANCE,20241230,47.95
300493,BUY,20241230,27.47,600,0.0,REBALANCE,20241230,27.47
600255,SELL,20241230,3.8,4200,-8.65384615384616,STOP_LOSS,20241230,4.16
300913,SELL,20241230,62.41,200,-9.537614146977822,STOP_LOSS,20241230,68.99
002130,SELL,20241230,27.8,500,-4.859685147159474,TRAILING_STOP,20241230,29.22
002730,SELL,20241230,12.92,1100,-18.227848101265824,STOP_LOSS,20241230,15.8
300548,SELL,20241230,47.75,300,-0.41710114702816026,TRAILING_STOP,20241230,47.95
600793,SELL,20241231,23.23,600,-13.707280832095101,STOP_LOSS,20241230,26.92
002851,SELL,20241231,61.46,200,-0.5501618122977286,TRAILING_STOP,20241230,61.8
688716,SELL,20241231,36.35,400,-10.047018064835425,STOP_LOSS,20241230,40.41
002277,SELL,20241231,5.85,2500,-13.970588235294121,STOP_LOSS,20241230,6.8
300276,SELL,20241231,8.99,1700,-11.515748031496061,STOP_LOSS,20241230,10.16
301536,SELL,20241231,79.9,200,-4.812961639266133,TRAILING_STOP,20241230,83.94
300153,SELL,20250102,14.15,1100,-8.650742414460941,STOP_LOSS,20241230,15.49
000759,SELL,20250103,12.95,1500,16.56165616561656,TRAILING_STOP,20241230,11.11
300493,SELL,20250103,29.52,600,7.462686567164183,TRAILING_STOP,20241230,27.47
002265,SELL,20250103,26.3,700,18.896925858951175,MARKET_EXIT,20241230,22.12
600693,BUY,20250120,6.85,2400,0.0,REBALANCE,20250120,6.85
300548,BUY,20250120,50.25,300,0.0,REBALANCE,20250120,50.25
002265,BUY,20250120,28.3,500,0.0,REBALANCE,20250120,28.3
600397,BUY,20250120,4.6,3600,0.0,REBALANCE,20250120,4.6
000880,BUY,20250120,19.73,800,0.0,REBALANCE,20250120,19.73
603777,BUY,20250120,20.03,800,0.0,REBALANCE,20250120,20.03
300718,BUY,20250120,40.5,400,0.0,REBALANCE,20250120,40.5
002364,BUY,20250120,12.26,1300,0.0,REBALANCE,20250120,12.26
002187,BUY,20250120,9.26,1800,0.0,REBALANCE,20250120,9.26
300344,BUY,20250120,8.38,1900,0.0,REBALANCE,20250120,8.38
603667,BUY,20250120,39.91,400,0.0,REBALANCE,20250120,39.91
002730,BUY,20250120,20.0,800,0.0,REBALANCE,20250120,20.0
603063,BUY,20250120,30.51,500,0.0,REBALANCE,20250120,30.51
002917,BUY,20250120,20.0,800,0.0,REBALANCE,20250120,20.0
603959,BUY,20250120,4.27,3900,0.0,REBALANCE,20250120,4.27
603777,SELL,20250120,20.51,800,2.3964053919121335,TRAILING_STOP,20250120,20.03
002917,SELL,20250120,18.14,800,-9.299999999999997,STOP_LOSS,20250120,20.0
300718,SELL,20250121,53.78,400,32.79012345679013,TRAILING_STOP,20250120,40.5
600693,SELL,20250122,7.48,2400,9.197080291970815,TRAILING_STOP,20250120,6.85
002265,SELL,20250122,31.51,500,11.342756183745585,TRAILING_STOP,20250120,28.3
000880,SELL,20250122,22.23,800,12.671059300557527,TRAILING_STOP,20250120,19.73
002187,SELL,20250122,8.95,1800,-3.3477321814254912,TRAILING_STOP,20250120,9.26
603063,SELL,20250122,34.9,500,14.388725008194026,TRAILING_STOP,20250120,30.51
603959,SELL,20250122,3.81,3900,-10.772833723653385,STOP_LOSS,20250120,4.27
300548,SELL,20250123,55.78,300,11.004975124378111,TRAILING_STOP,20250120,50.25
600397,SELL,20250123,4.22,3600,-8.260869565217389,STOP_LOSS,20250120,4.6
002364,SELL,20250123,13.04,1300,6.362153344208804,TRAILING_STOP,20250120,12.26
300344,SELL,20250123,7.05,1900,-15.871121718377099,STOP_LOSS,20250120,8.38
603667,SELL,20250123,43.9,400,9.997494362315216,TRAILING_STOP,20250120,39.91
002730,SELL,20250124,24.79,800,23.949999999999996,TRAILING_STOP,20250120,20.0
002484,BUY,20250127,24.0,700,0.0,REBALANCE,20250127,24.0
603063,BUY,20250127,33.12,500,0.0,REBALANCE,20250127,33.12
300548,BUY,20250127,57.0,300,0.0,REBALANCE,20250127,57.0
002265,BUY,20250127,30.68,500,0.0,REBALANCE,20250127,30.68
300840,BUY,20250127,27.0,600,0.0,REBALANCE,20250127,27.0
300718,BUY,20250127,55.8,300,0.0,REBALANCE,20250127,55.8
000573,BUY,20250127,5.5,3100,0.0,REBALANCE,20250127,5.5
300170,BUY,20250127,21.52,800,0.0,REBALANCE,20250127,21.52
002364,BUY,20250127,13.5,1300,0.0,REBALANCE,20250127,13.5
000882,BUY,20250127,3.55,4900,0.0,REBALANCE,20250127,3.55
605488,BUY,20250127,34.0,500,0.0,REBALANCE,20250127,34.0
603667,BUY,20250127,47.8,300,0.0,REBALANCE,20250127,47.8
002730,BUY,20250127,23.01,700,0.0,REBALANCE,20250127,23.01
301000,BUY,20250127,36.21,400,0.0,REBALANCE,20250127,36.21
002917,BUY,20250127,18.0,900,0.0,REBALANCE,20250127,18.0
002265,SELL,20250127,29.8,500,-2.8683181225554075,TRAILING_STOP,20250127,30.68
000573,SELL,20250127,5.35,3100,-2.7272727272727337,TRAILING_STOP,20250127,5.5
300170,SELL,20250127,19.59,800,-8.968401486988846,STOP_LOSS,20250127,21.52
002364,SELL,20250127,13.45,1300,-0.3703703703703756,TRAILING_STOP,20250127,13.5
605488,SELL,20250127,33.44,500,-1.6470588235294186,TRAILING_STOP,20250127,34.0
603667,SELL,20250127,43.46,300,-9.079497907949783,STOP_LOSS,20250127,47.8
002730,SELL,20250127,23.05,700,0.17383746197305147,TRAILING_STOP,20250127,23.01
002917,SELL,20250127,16.56,900,-8.000000000000007,STOP_LOSS,20250127,18.0
002484,SELL,20250205,21.63,700,-9.875000000000005,STOP_LOSS,20250127,24.0
603063,SELL,20250205,28.44,500,-14.130434782608686,STOP_LOSS,20250127,33.12
300548,SELL,20250205,48.0,300,-15.789473684210526,STOP_LOSS,20250127,57.0
300840,SELL,20250205,26.1,600,-3.3333333333333277,TRAILING_STOP,20250127,27.0
300718,SELL,20250205,53.89,300,-3.4229390681003524,TRAILING_STOP,20250127,55.8
000882,SELL,20250205,3.04,4900,-14.366197183098587,STOP_LOSS,20250127,3.55
301000,SELL,20250205,36.78,400,1.5741507870753944,TRAILING_STOP,20250127,36.21
688620,BUY,20250210,18.9,800,0.0,REBALANCE,20250210,18.9
300638,BUY,20250210,36.97,400,0.0,REBALANCE,20250210,36.97
002031,BUY,20250210,7.49,2200,0.0,REBALANCE,20250210,7.49
002896,BUY,20250210,62.56,200,0.0,REBALANCE,20250210,62.56
300718,BUY,20250210,68.5,200,0.0,REBALANCE,20250210,68.5
688158,BUY,20250210,28.59,500,0.0,REBALANCE,20250210,28.59
300766,BUY,20250210,41.01,400,0.0,REBALANCE,20250210,41.01
301000,BUY,20250210,38.6,400,0.0,REBALANCE,20250210,38.6
002691,BUY,20250210,11.1,1400,0.0,REBALANCE,20250210,11.1
605488,BUY,20250210,33.95,400,0.0,REBALANCE,20250210,33.95
600289,BUY,20250210,2.97,5500,0.0,REBALANCE,20250210,2.97
300790,BUY,20250210,28.29,500,0.0,REBALANCE,20250210,28.29
603667,BUY,20250210,45.0,300,0.0,REBALANCE,20250210,45.0
002730,BUY,20250210,22.01,700,0.0,REBALANCE,20250210,22.01
300170,BUY,20250210,20.99,700,0.0,REBALANCE,20250210,20.99
688620,SELL,20250210,21.01,800,11.16402116402118,TRAILING_STOP,20250210,18.9
002691,SELL,20250210,10.32,1400,-7.027027027027022,TRAILING_STOP,20250210,11.1
300638,SELL,20250211,36.6,400,-1.0008114687584457,TRAILING_STOP,20250210,36.97
688158,SELL,20250211,27.9,500,-2.413431269674716,TRAILING_STOP,20250210,28.59
300766,SELL,20250211,52.07,400,26.96903194342844,TRAILING_STOP,20250210,41.01
300790,SELL,20250211,29.35,500,3.746907034287742,TRAILING_STOP,20250210,28.29
300170,SELL,20250211,21.02,700,0.14292520247737558,TRAILING_STOP,20250210,20.99
002730,SELL,20250212,21.9,700,-0.4997728305315901,TRAILING_STOP,20250210,22.01
002896,SELL,20250213,64.22,200,2.653452685421989,TRAILING_STOP,20250210,62.56
300718,SELL,20250213,67.85,200,-0.9489051094890594,TRAILING_STOP,20250210,68.5
605488,SELL,20250213,41.41,400,21.973490427098653,TRAILING_STOP,20250210,33.95
002031,SELL,20250214,8.44,2200,12.683578104138842,TRAILING_STOP,20250210,7.49
603667,SELL,20250214,39.8,300,-11.555555555555562,STOP_LOSS,20250210,45.0
301000,SELL,20250214,35.55,400,-7.901554404145089,REBALANCE,20250210,38.6
600126,BUY,20250217,11.51,1500,0.0,REBALANCE,20250217,11.51
002881,BUY,20250217,58.72,200,0.0,REBALANCE,20250217,58.72
300638,BUY,20250217,35.19,400,0.0,REBALANCE,20250217,35.19
002123,BUY,20250217,25.15,600,0.0,REBALANCE,20250217,25.15
300718,BUY,20250217,63.01,200,0.0,REBALANCE,20250217,63.01
300251,BUY,20250217,40.0,400,0.0,REBALANCE,20250217,40.0
688158,BUY,20250217,39.18,400,0.0,REBALANCE,20250217,39.18
300344,BUY,20250217,9.88,1700,0.0,REBALANCE,20250217,9.88
300766,BUY,20250217,50.47,300,0.0,REBALANCE,20250217,50.47
688244,BUY,20250217,57.5,300,0.0,REBALANCE,20250217,57.5
002691,BUY,20250217,11.31,1500,0.0,REBALANCE,20250217,11.31
605488,BUY,20250217,39.78,400,0.0,REBALANCE,20250217,39.78
300846,BUY,20250217,26.2,600,0.0,REBALANCE,20250217,26.2
300170,BUY,20250217,22.58,700,0.0,REBALANCE,20250217,22.58
002123,SELL,20250217,20.57,600,-18.210735586481107,STOP_LOSS,20250217,25.15
300251,SELL,20250217,29.66,400,-25.85,STOP_LOSS,20250217,40.0
300344,SELL,20250217,8.96,1700,-9.311740890688258,STOP_LOSS,20250217,9.88
688244,SELL,20250217,51.1,300,-11.130434782608694,STOP_LOSS,20250217,57.5
600126,SELL,20250218,11.03,1500,-4.170286707211124,TRAILING_STOP,20250217,11.51
300718,SELL,20250218,82.31,200,30.630058720837972,TRAILING_STOP,20250217,63.01
300766,SELL,20250218,58.9,300,16.702991876362194,TRAILING_STOP,20250217,50.47
002691,SELL,20250218,12.88,1500,13.881520778072504,TRAILING_STOP,20250217,11.31
300846,SELL,20250220,25.68,600,-1.9847328244274793,TRAILING_STOP,20250217,26.2
300638,SELL,20250221,37.85,400,7.558965615231611,TRAILING_STOP,20250217,35.19
600289,SELL,20250221,4.4,5500,48.14814814814815,REBALANCE,20250210,2.97
002881,SELL,20250221,57.93,200,-1.3453678474114428,REBALANCE,20250217,58.72
300170,SELL,20250221,22.38,700,-0.8857395925597844,REBALANCE,20250217,22.58
300817,BUY,20250224,29.0,600,0.0,REBALANCE,20250224,29.0
600126,BUY,20250224,12.35,1400,0.0,REBALANCE,20250224,12.35
000818,BUY,20250224,36.44,400,0.0,REBALANCE,20250224,36.44
605398,BUY,20250224,39.13,400,0.0,REBALANCE,20250224,39.13
601177,BUY,20250224,17.88,900,0.0,REBALANCE,20250224,17.88
002896,BUY,20250224,92.6,100,0.0,REBALANCE,20250224,92.6
603881,BUY,20250224,42.0,400,0.0,REBALANCE,20250224,42.0
688393,BUY,20250224,36.87,400,0.0,REBALANCE,20250224,36.87
300251,BUY,20250224,28.0,600,0.0,REBALANCE,20250224,28.0
300153,BUY,20250224,31.0,500,0.0,REBALANCE,20250224,31.0
688316,BUY,20250224,93.33,100,0.0,REBALANCE,20250224,93.33
300766,BUY,20250224,55.51,300,0.0,REBALANCE,20250224,55.51
000856,BUY,20250224,14.89,1100,0.0,REBALANCE,20250224,14.89
688158,SELL,20250224,32.62,400,-16.743236345074024,STOP_LOSS,20250217,39.18
605488,SELL,20250224,56.25,400,41.40271493212669,TRAILING_STOP,20250217,39.78
300817,SELL,20250224,27.75,600,-4.310344827586207,TRAILING_STOP,20250224,29.0
600126,SELL,20250224,11.05,1400,-10.526315789473676,STOP_LOSS,20250224,12.35
688316,SELL,20250224,83.15,100,-10.907532411871845,STOP_LOSS,20250224,93.33
000818,SELL,20250225,32.8,400,-9.98902305159166,STOP_LOSS,20250224,36.44
601177,SELL,20250225,17.5,900,-2.1252796420581603,TRAILING_STOP,20250224,17.88
603881,SELL,20250225,40.99,400,-2.4047619047619,TRAILING_STOP,20250224,42.0
688393,SELL,20250225,36.97,400,0.271223216707354,TRAILING_STOP,20250224,36.87
300251,SELL,20250225,24.48,600,-12.57142857142857,STOP_LOSS,20250224,28.0
300153,SELL,20250225,35.55,500,14.6774193548387,TRAILING_STOP,20250224,31.0
000856,SELL,20250225,13.66,1100,-8.260577568838148,STOP_LOSS,20250224,14.89
002896,SELL,20250228,104.64,100,13.00215982721383,TRAILING_STOP,20250224,92.6
605398,SELL,20250228,40.7,400,4.012266802964478,MARKET_EXIT,20250224,39.13
300766,SELL,20250228,53.33,300,-3.9272203206629435,MARKET_EXIT,20250224,55.51
600126,BUY,20250310,11.55,1400,0.0,REBALANCE,20250310,11.55
603300,BUY,20250310,12.03,1400,0.0,REBALANCE,20250310,12.03
002369,BUY,20250310,13.91,1200,0.0,REBALANCE,20250310,13.91
601177,BUY,20250310,22.0,700,0.0,REBALANCE,20250310,22.0
603881,BUY,20250310,38.0,400,0.0,REBALANCE,20250310,38.0
688393,BUY,20250310,45.0,300,0.0,REBALANCE,20250310,45.0
605208,BUY,20250310,15.9,1000,0.0,REBALANCE,20250310,15.9
301382,BUY,20250310,61.38,200,0.0,REBALANCE,20250310,61.38
300153,BUY,20250310,37.01,400,0.0,REBALANCE,20250310,37.01
301396,BUY,20250310,78.0,200,0.0,REBALANCE,20250310,78.0
002276,BUY,20250310,17.12,900,0.0,REBALANCE,20250310,17.12
600590,BUY,20250310,11.5,1400,0.0,REBALANCE,20250310,11.5
600289,BUY,20250310,5.87,2900,0.0,REBALANCE,20250310,5.87
002929,BUY,20250310,60.8,200,0.0,REBALANCE,20250310,60.8
300611,BUY,20250310,24.3,700,0.0,REBALANCE,20250310,24.3
601177,SELL,20250310,21.57,700,-1.9545454545454533,TRAILING_STOP,20250310,22.0
002276,SELL,20250310,17.21,900,0.5257009345794383,TRAILING_STOP,20250310,17.12
300611,SELL,20250310,22.98,700,-5.4320987654321,TRAILING_STOP,20250310,24.3
688393,SELL,20250311,41.0,300,-8.88888888888889,STOP_LOSS,20250310,45.0
605208,SELL,20250311,15.87,1000,-0.18867924528302601,TRAILING_STOP,20250310,15.9
603300,SELL,20250312,12.43,1400,3.3250207813798864,TRAILING_STOP,20250310,12.03
603881,SELL,20250312,39.75,400,4.605263157894736,TRAILING_STOP,20250310,38.0
301382,SELL,20250312,58.34,200,-4.952753339850113,TRAILING_STOP,20250310,61.38
300153,SELL,20250312,46.7,400,26.182112942448,TRAILING_STOP,20250310,37.01
600590,SELL,20250312,11.49,1400,-0.08695652173912859,TRAILING_STOP,20250310,11.5
002929,SELL,20250312,63.1,200,3.782894736842112,TRAILING_STOP,20250310,60.8
002369,SELL,20250313,12.4,1200,-10.855499640546368,STOP_LOSS,20250310,13.91
600126,SELL,20250314,13.08,1400,13.24675324675324,TRAILING_STOP,20250310,11.55
301396,SELL,20250314,77.7,200,-0.384615384615381,TRAILING_STOP,20250310,78.0
600289,SELL,20250314,7.18,2900,22.316865417376484,REBALANCE,20250310,5.87
300738,BUY,20250317,26.88,600,0.0,REBALANCE,20250317,26.88
002105,BUY,20250317,13.0,1300,0.0,REBALANCE,20250317,13.0
601177,BUY,20250317,19.08,900,0.0,REBALANCE,20250317,19.08
000678,BUY,20250317,13.08,1300,0.0,REBALANCE,20250317,13.08
000880,BUY,20250317,38.2,400,0.0,REBALANCE,20250317,38.2
605208,BUY,20250317,16.66,1000,0.0,REBALANCE,20250317,16.66
300153,BUY,20250317,45.55,300,0.0,REBALANCE,20250317,45.55
301396,BUY,20250317,77.0,200,0.0,REBALANCE,20250317,77.0
605100,BUY,20250317,27.8,600,0.0,REBALANCE,20250317,27.8
002276,BUY,20250317,16.49,1000,0.0,REBALANCE,20250317,16.49
600590,BUY,20250317,11.9,1400,0.0,REBALANCE,20250317,11.9
002093,BUY,20250317,13.56,1200,0.0,REBALANCE,20250317,13.56
600539,BUY,20250317,13.52,1200,0.0,REBALANCE,20250317,13.52
688519,BUY,20250317,41.0,400,0.0,REBALANCE,20250317,41.0
300611,BUY,20250317,29.41,500,0.0,REBALANCE,20250317,29.41
002105,SELL,20250317,11.69,1300,-10.07692307692308,STOP_LOSS,20250317,13.0
000880,SELL,20250317,39.78,400,4.1361256544502565,TRAILING_STOP,20250317,38.2
301396,SELL,20250317,80.1,200,4.025974025974018,TRAILING_STOP,20250317,77.0
605100,SELL,20250317,27.57,600,-0.8273381294964044,TRAILING_STOP,20250317,27.8
600590,SELL,20250317,10.94,1400,-8.06722689075631,STOP_LOSS,20250317,11.9
002093,SELL,20250318,13.13,1200,-3.1710914454277264,TRAILING_STOP,20250317,13.56
300611,SELL,20250318,33.15,500,12.71676300578034,TRAILING_STOP,20250317,29.41
300738,SELL,20250319,26.21,600,-2.492559523809517,TRAILING_STOP,20250317,26.88
600539,SELL,20250319,12.4,1200,-8.284023668639048,STOP_LOSS,20250317,13.52
688519,SELL,20250319,35.55,400,-13.292682926829274,STOP_LOSS,20250317,41.0
300153,SELL,20250320,40.54,300,-10.998902305159163,STOP_LOSS,20250317,45.55
002276,SELL,20250320,18.15,1000,10.06670709520922,TRAILING_STOP,20250317,16.49
601177,SELL,20250321,19.66,900,3.039832285115314,TRAILING_STOP,20250317,19.08
000678,SELL,20250321,17.01,1300,30.045871559633035,TRAILING_STOP,20250317,13.08
605208,SELL,20250321,15.35,1000,-7.863145258103245,TRAILING_STOP,20250317,16.66
002278,BUY,20250324,11.18,1500,0.0,REBALANCE,20250324,11.18
601020,BUY,20250324,25.57,600,0.0,REBALANCE,20250324,25.57
002342,BUY,20250324,6.39,2700,0.0,REBALANCE,20250324,6.39
002164,BUY,20250324,10.26,1600,0.0,REBALANCE,20250324,10.26
300810,BUY,20250324,43.0,400,0.0,REBALANCE,20250324,43.0
001256,BUY,20250324,30.31,500,0.0,REBALANCE,20250324,30.31
000678,BUY,20250324,15.31,1100,0.0,REBALANCE,20250324,15.31
605208,BUY,20250324,14.48,1200,0.0,REBALANCE,20250324,14.48
300961,BUY,20250324,22.07,700,0.0,REBALANCE,20250324,22.07
002196,BUY,20250324,10.71,1600,0.0,REBALANCE,20250324,10.71
002276,BUY,20250324,16.55,1000,0.0,REBALANCE,20250324,16.55
600289,BUY,20250324,9.64,1800,0.0,REBALANCE,20250324,9.64
603677,BUY,20250324,25.12,600,0.0,REBALANCE,20250324,25.12
300611,BUY,20250324,29.56,500,0.0,REBALANCE,20250324,29.56
300819,BUY,20250324,27.86,600,0.0,REBALANCE,20250324,27.86
601020,SELL,20250324,23.38,600,-8.564724286272982,STOP_LOSS,20250324,25.57
001256,SELL,20250324,29.75,500,-1.8475750577367163,TRAILING_STOP,20250324,30.31
002276,SELL,20250324,16.38,1000,-1.0271903323262943,TRAILING_STOP,20250324,16.55
300819,SELL,20250324,27.85,600,-0.03589375448671217,TRAILING_STOP,20250324,27.86
002164,SELL,20250325,9.23,1600,-10.038986354775822,STOP_LOSS,20250324,10.26
300810,SELL,20250325,34.8,400,-19.06976744186047,STOP_LOSS,20250324,43.0
000678,SELL,20250325,13.8,1100,-9.862834748530371,STOP_LOSS,20250324,15.31
605208,SELL,20250325,13.06,1200,-9.806629834254142,STOP_LOSS,20250324,14.48
300961,SELL,20250325,20.4,700,-7.566832804712287,TRAILING_STOP,20250324,22.07
002196,SELL,20250325,9.36,1600,-12.605042016806737,STOP_LOSS,20250324,10.71
600289,SELL,20250325,8.51,1800,-11.72199170124482,STOP_LOSS,20250324,9.64
603677,SELL,20250325,22.61,600,-9.992038216560516,STOP_LOSS,20250324,25.12
300611,SELL,20250325,27.3,500,-7.645466847090657,TRAILING_STOP,20250324,29.56
002278,SELL,20250327,10.4,1500,-6.976744186046506,TRAILING_STOP,20250324,11.18
002342,SELL,20250328,6.65,2700,4.068857589984361,MARKET_EXIT,20250324,6.39
300723,BUY,20250414,36.0,400,0.0,REBALANCE,20250414,36.0
601008,BUY,20250414,6.86,2300,0.0,REBALANCE,20250414,6.86
002688,BUY,20250414,6.89,2300,0.0,REBALANCE,20250414,6.89
300100,BUY,20250414,67.88,200,0.0,REBALANCE,20250414,67.88
300967,BUY,20250414,21.6,700,0.0,REBALANCE,20250414,21.6
301156,BUY,20250414,23.48,600,0.0,REBALANCE,20250414,23.48
002570,BUY,20250414,6.84,2300,0.0,REBALANCE,20250414,6.84
603169,BUY,20250414,9.42,1700,0.0,REBALANCE,20250414,9.42
600610,BUY,20250414,9.17,1700,0.0,REBALANCE,20250414,9.17
300871,BUY,20250414,27.6,500,0.0,REBALANCE,20250414,27.6
002549,BUY,20250414,10.3,1500,0.0,REBALANCE,20250414,10.3
300995,BUY,20250414,32.26,400,0.0,REBALANCE,20250414,32.26
301256,BUY,20250414,13.32,1200,0.0,REBALANCE,20250414,13.32
002165,BUY,20250414,7.78,2000,0.0,REBALANCE,20250414,7.78
001212,BUY,20250414,50.92,300,0.0,REBALANCE,20250414,50.92
300723,SELL,20250415,39.3,400,9.166666666666659,TRAILING_STOP,20250414,36.0
601008,SELL,20250415,5.93,2300,-13.556851311953361,STOP_LOSS,20250414,6.86
002688,SELL,20250415,7.22,2300,4.789550072568942,TRAILING_STOP,20250414,6.89
301156,SELL,20250415,23.2,600,-1.1925042589437866,TRAILING_STOP,20250414,23.48
002570,SELL,20250415,6.64,2300,-2.9239766081871372,TRAILING_STOP,20250414,6.84
300871,SELL,20250415,26.01,500,-5.760869565217391,TRAILING_STOP,20250414,27.6
002549,SELL,20250415,9.11,1500,-11.553398058252439,STOP_LOSS,20250414,10.3
300967,SELL,20250416,22.07,700,2.1759259259259203,TRAILING_STOP,20250414,21.6
300995,SELL,20250416,29.12,400,-9.73341599504029,STOP_LOSS,20250414,32.26
301256,SELL,20250416,13.12,1200,-1.5015015015015094,TRAILING_STOP,20250414,13.32
001212,SELL,20250416,52.01,300,2.1406127258444543,TRAILING_STOP,20250414,50.92
300100,SELL,20250417,69.6,200,2.5338833235120783,TRAILING_STOP,20250414,67.88
600610,SELL,20250417,11.18,1700,21.919302071973824,TRAILING_STOP,20250414,9.17
603169,SELL,20250418,8.51,1700,-9.660297239915076,STOP_LOSS,20250414,9.42
300723,BUY,20250421,37.23,400,0.0,REBALANCE,20250421,37.23
603169,BUY,20250421,8.36,1900,0.0,REBALANCE,20250421,8.36
300967,BUY,20250421,20.15,800,0.0,REBALANCE,20250421,20.15
605188,BUY,20250421,13.79,1100,0.0,REBALANCE,20250421,13.79
301156,BUY,20250421,20.75,700,0.0,REBALANCE,20250421,20.75
600610,BUY,20250421,11.25,1400,0.0,REBALANCE,20250421,11.25
300963,BUY,20250421,15.4,1000,0.0,REBALANCE,20250421,15.4
300927,BUY,20250421,27.97,500,0.0,REBALANCE,20250421,27.97
600988,BUY,20250421,29.32,500,0.0,REBALANCE,20250421,29.32
002549,BUY,20250421,9.22,1700,0.0,REBALANCE,20250421,9.22
601086,BUY,20250421,12.05,1300,0.0,REBALANCE,20250421,12.05
600644,BUY,20250421,10.55,1500,0.0,REBALANCE,20250421,10.55
002427,BUY,20250421,6.69,2400,0.0,REBALANCE,20250421,6.69
001212,BUY,20250421,49.0,300,0.0,REBALANCE,20250421,49.0
002165,SELL,20250421,12.09,2000,55.398457583547554,TRAILING_STOP,20250414,7.78
603169,SELL,20250421,7.66,1900,-8.373205741626787,STOP_LOSS,20250421,8.36
600610,SELL,20250422,10.8,1400,-3.999999999999994,TRAILING_STOP,20250421,11.25
300963,SELL,20250422,15.55,1000,0.9740259740259762,TRAILING_STOP,20250421,15.4
300927,SELL,20250422,25.91,500,-7.365033964962456,TRAILING_STOP,20250421,27.97
002427,SELL,20250422,7.13,2400,6.57698056801195,TRAILING_STOP,20250421,6.69
605188,SELL,20250423,14.35,1100,4.0609137055837605,TRAILING_STOP,20250421,13.79
600988,SELL,20250423,28.17,500,-3.922237380627553,TRAILING_STOP,20250421,29.32
002549,SELL,20250423,10.25,1700,11.171366594360078,TRAILING_STOP,20250421,9.22
601086,SELL,20250423,12.65,1300,4.9792531120331915,TRAILING_STOP,20250421,12.05
600644,SELL,20250423,11.69,1500,10.805687203791457,TRAILING_STOP,20250421,10.55
001212,SELL,20250423,55.9,300,14.081632653061222,TRAILING_STOP,20250421,49.0
300723,SELL,20250424,38.17,400,2.5248455546602337,TRAILING_STOP,20250421,37.23
301156,SELL,20250425,19.8,700,-4.578313253012045,REBALANCE,20250421,20.75
300967,SELL,20250425,19.2,800,-4.714640198511163,REBALANCE,20250421,20.15
300723,BUY,20250428,37.0,400,0.0,REBALANCE,20250428,37.0
300204,BUY,20250428,11.19,1400,0.0,REBALANCE,20250428,11.19
002165,BUY,20250428,11.47,1400,0.0,REBALANCE,20250428,11.47
605188,BUY,20250428,11.8,1400,0.0,REBALANCE,20250428,11.8
603696,BUY,20250428,13.42,1200,0.0,REBALANCE,20250428,13.42
003003,BUY,20250428,16.01,1000,0.0,REBALANCE,20250428,16.01
002251,BUY,20250428,7.51,2200,0.0,REBALANCE,20250428,7.51
603086,BUY,20250428,8.4,1900,0.0,REBALANCE,20250428,8.4
300963,BUY,20250428,18.8,800,0.0,REBALANCE,20250428,18.8
000965,BUY,20250428,4.83,3400,0.0,REBALANCE,20250428,4.83
002289,BUY,20250428,8.58,1900,0.0,REBALANCE,20250428,8.58
601086,BUY,20250428,11.71,1400,0.0,REBALANCE,20250428,11.71
